"","event_smas_history_id","event_smas_sample_date","parameter_name","result_value","fraction","unit_nosp","method_detect_limit","validator_qual","match","old_id","name","previous_name","basin","location","rivmile","huc8","rib_id","station","desc","city_town","county","fips_cde","dec_region","nhd_reachcode","nhd_m_value","pwl_id","watershed_id_num","wq_standard","eco_region","habitat_type","condition","drainage","ntl_elevation_dataset_10","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY"
"4113","10-SABL_W-25.6",2004-09-27,"TOTAL DISSOLVED SOLIDS",65,"DISSOLVED","mg/L",NA,"0","10-SABL_W-25.6_2004-09-27","796","West Branch Ausable River","SABL-01 (pre-2017)",10,"SABL_W",25.6,4150404,"10042126","1","50 m below rte. 73 bridge at olympic ski jump.","North Elba","Essex",31,5,NA,NA,"1004-0056","C- 25-26","C(T)",8,NA,NA,NA,510.635,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4114","10-SABL_W_T13-0.1",2018-10-31,"TOTAL DISSOLVED SOLIDS",39,"DISSOLVED","mg/L",4,"E","10-SABL_W_T13-0.1_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T13",0.1,4150404,NA,NA,"downstream of sr 86. reduce salt stream 2; ds.","Wilmington","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,308.1243,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4115","10-SABL_W_T13-0.2",2018-10-31,"TOTAL DISSOLVED SOLIDS",52,"DISSOLVED","mg/L",4,"E","10-SABL_W_T13-0.2_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T13",0.2,4150404,NA,NA,"upstream of sr 86.reduce salt stream 2; us.","Wilmington","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,314.2229,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4116","10-SABL_W_T14-0.2",2018-10-31,"TOTAL DISSOLVED SOLIDS",39,"DISSOLVED","mg/L",4,"E","10-SABL_W_T14-0.2_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T14",0.2,4150404,NA,NA,"downstream of sr 86. reduce salt stream 1; ds.","Wilmington","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,308.3895,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4117","10-SABL_W_T14-0.3",2018-10-31,"TOTAL DISSOLVED SOLIDS",36,"DISSOLVED","mg/L",4,"E","10-SABL_W_T14-0.3_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T14",0.3,4150404,NA,NA,"upstream of sr 86. reduce salt stream 1; us.","Wilmington","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,315.5972,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4118","10-SABL_W_T26-0.1",2018-10-31,"TOTAL DISSOLVED SOLIDS",41,"DISSOLVED","mg/L",4,"E","10-SABL_W_T26-0.1_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T26",0.1,4150404,NA,NA,"downstream of sr 86. abrasive stream 2; ds.","North Elba","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,491.9391,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4119","10-SABL_W_T26-0.2",2018-10-31,"TOTAL DISSOLVED SOLIDS",37,"DISSOLVED","mg/L",4,"E","10-SABL_W_T26-0.2_2018-10-31",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T26",0.2,4150404,NA,NA,"upstream of sr 86.abrasive stream 2; us.","North Elba","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,495.3361,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4120","10-SABL_W_T27-0.1",2018-11-01,"TOTAL DISSOLVED SOLIDS",45,"DISSOLVED","mg/L",4,"E","10-SABL_W_T27-0.1_2018-11-01",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T27",0.1,4150404,NA,NA,"downstream of sr 86. abrasive stream 1; ds.","North Elba","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,494.8372,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4121","10-SABL_W_T27-0.2",2018-11-01,"TOTAL DISSOLVED SOLIDS",43,"DISSOLVED","mg/L",4,"E","10-SABL_W_T27-0.2_2018-11-01",NA,"Unnamed Tributary To West Branch Ausable River",NA,10,"SABL_W_T27",0.2,4150404,NA,NA,"upstream of sr 86. abrasive stream 1; us.","North Elba","Essex",31,5,4.15e+12,NA,"1004-0013","C- 25-26","C(T)",8,NA,NA,NA,503.7415,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"4122","10-SARA-0.4",2020-10-21,"TOTAL DISSOLVED SOLIDS",80,"DISSOLVED","mg/L",9,"J","10-SARA-0.4_2020-10-21",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4123","10-SARA-0.4",2018-10-16,"TOTAL DISSOLVED SOLIDS",79,"DISSOLVED","mg/L",4,"A","10-SARA-0.4_2018-10-16",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4124","10-SARA-0.4",2017-08-17,"TOTAL DISSOLVED SOLIDS",62,"DISSOLVED","mg/L",4,"0","10-SARA-0.4_2017-08-17",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4125","10-SARA-0.4",2018-04-18,"TOTAL DISSOLVED SOLIDS",55,"DISSOLVED","mg/L",4,"A","10-SARA-0.4_2018-04-18",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4126","10-SARA-0.4",2018-08-14,"TOTAL DISSOLVED SOLIDS",84,"DISSOLVED","mg/L",4,"A","10-SARA-0.4_2018-08-14",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4127","10-SARA-0.4",2017-10-19,"TOTAL DISSOLVED SOLIDS",75,"DISSOLVED","mg/L",4,"0","10-SARA-0.4_2017-10-19",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4128","10-SARA-0.4",2019-04-17,"TOTAL DISSOLVED SOLIDS",46,"DISSOLVED","mg/L",9,"A","10-SARA-0.4_2019-04-17",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4129","10-SARA-0.4",2019-08-12,"TOTAL DISSOLVED SOLIDS",99,"DISSOLVED","mg/L",9,"A","10-SARA-0.4_2019-08-12",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4130","10-SARA-0.4",2018-06-19,"TOTAL DISSOLVED SOLIDS",66,"DISSOLVED","mg/L",4,"A","10-SARA-0.4_2018-06-19",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4131","10-SARA-0.4",2020-08-05,"TOTAL DISSOLVED SOLIDS",90,"DISSOLVED","mg/L",9,"J","10-SARA-0.4_2020-08-05",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4132","10-SARA-0.4",2019-06-11,"TOTAL DISSOLVED SOLIDS",78,"DISSOLVED","mg/L",9,"A","10-SARA-0.4_2019-06-11",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4133","10-SARA-0.4",2017-06-12,"TOTAL DISSOLVED SOLIDS",74,"DISSOLVED","mg/L",4,"0","10-SARA-0.4_2017-06-12",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4134","10-SARA-0.4",2020-06-17,"TOTAL DISSOLVED SOLIDS",80,"DISSOLVED","mg/L",9,"J","10-SARA-0.4_2020-06-17",NA,"Saranac River",NA,10,"SARA",0.4,4150406,NA,NA,"bridge street bridge.","Plattsburgh","Clinton",19,5,4.15e+12,NA,"1003-0049","C- 15 (portion 1)","CT",7,NA,NA,NA,28.87502,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4135","10-SARA-0.9",2004-11-09,"TOTAL DISSOLVED SOLIDS",81,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-11-09","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4136","10-SARA-0.9",2004-09-07,"TOTAL DISSOLVED SOLIDS",80,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-09-07","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4137","10-SARA-0.9",2004-04-13,"TOTAL DISSOLVED SOLIDS",62,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-04-13","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4138","10-SARA-0.9",2009-09-16,"TOTAL DISSOLVED SOLIDS",77,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-09-16","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4139","10-SARA-0.9",2009-10-05,"TOTAL DISSOLVED SOLIDS",67,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-10-05","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4140","10-SARA-0.9",2004-09-27,"TOTAL DISSOLVED SOLIDS",74,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-09-27","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4141","10-SARA-0.9",2009-05-26,"TOTAL DISSOLVED SOLIDS",54,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-05-26","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4142","10-SARA-0.9",2009-04-16,"TOTAL DISSOLVED SOLIDS",58,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-04-16","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4143","10-SARA-0.9",2004-07-13,"TOTAL DISSOLVED SOLIDS",76,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-07-13","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4144","10-SARA-0.9",2009-08-05,"TOTAL DISSOLVED SOLIDS",84,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-08-05","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4145","10-SARA-0.9",2004-10-18,"TOTAL DISSOLVED SOLIDS",86,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-10-18","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4146","10-SARA-0.9",2004-05-03,"TOTAL DISSOLVED SOLIDS",71,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-05-03","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4147","10-SARA-0.9",2009-05-06,"TOTAL DISSOLVED SOLIDS",54,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-05-06","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4148","10-SARA-0.9",2004-05-25,"TOTAL DISSOLVED SOLIDS",88,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-05-25","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4149","10-SARA-0.9",2009-08-25,"TOTAL DISSOLVED SOLIDS",82,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-08-25","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4150","10-SARA-0.9",2004-06-14,"TOTAL DISSOLVED SOLIDS",78,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2004-06-14","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4151","10-SARA-0.9",2009-06-15,"TOTAL DISSOLVED SOLIDS",60,"DISSOLVED","mg/L",NA,"0","10-SARA-0.9_2009-06-15","830","Saranac River","SARA 06A (pre-2014)",10,"SARA",0.9,4150406,"10031001","06A","saranac st. bridge.","Plattsburgh","Clinton",19,5,NA,NA,"1003-0049","C- 15 (portion 1)","C(T)",7,NA,NA,NA,33.375,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"4152","10-TWOB-1.3",2009-05-04,"TOTAL DISSOLVED SOLIDS",59,"DISSOLVED","mg/L",NA,"0","10-TWOB-1.3_2009-05-04","1900","Twobridge Creek","SUMN-01 (pre-2017)",10,"TWOB",1.3,4150406,"10032101","1","40 m above rte 3.","St Armand","Essex",31,5,NA,NA,"1003-0070","C- 15-51","C(T)",8,NA,NA,NA,469.6424,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
