"","event_smas_history_id","event_smas_sample_date","parameter_name","result_value","fraction","unit_nosp","match","year","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY"
"3188","08-MILB-0.6",2012-07-10,"SPECIFIC CONDUCTANCE",324,NA,"uS/cm","08-MILB-0.6_2012-07-10",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3189","08-MILB-0.6",2017-09-13,"SPECIFIC CONDUCTANCE",233,NA,"uS/cm","08-MILB-0.6_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3190","08-MILB-0.6",2007-09-25,"SPECIFIC CONDUCTANCE",256,NA,"uS/cm","08-MILB-0.6_2007-09-25",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3191","08-MILB-0.6",2002-08-28,"SPECIFIC CONDUCTANCE",390,NA,"uS/cm","08-MILB-0.6_2002-08-28",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3192","08-MILE-0.7",2012-07-10,"SPECIFIC CONDUCTANCE",60,NA,"uS/cm","08-MILE-0.7_2012-07-10",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3193","08-MILE-0.7",2017-09-13,"SPECIFIC CONDUCTANCE",48.5,NA,"uS/cm","08-MILE-0.7_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3194","08-MILE-0.7",2007-09-25,"SPECIFIC CONDUCTANCE",31,NA,"uS/cm","08-MILE-0.7_2007-09-25",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3195","08-MILE-0.7",2013-08-20,"SPECIFIC CONDUCTANCE",59,NA,"uS/cm","08-MILE-0.7_2013-08-20",2013,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3196","08-MLCK_T2-0.1",2007-09-26,"SPECIFIC CONDUCTANCE",133,NA,"uS/cm","08-MLCK_T2-0.1_2007-09-26",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3197","08-MLCK_T2-0.1",2017-09-13,"SPECIFIC CONDUCTANCE",209.4,NA,"uS/cm","08-MLCK_T2-0.1_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3198","08-MLER-0.4",2007-09-27,"SPECIFIC CONDUCTANCE",77,NA,"uS/cm","08-MLER-0.4_2007-09-27",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3199","08-MLER-1.9",2012-07-10,"SPECIFIC CONDUCTANCE",66,NA,"uS/cm","08-MLER-1.9_2012-07-10",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3200","08-MLLL-1.8",2017-09-13,"SPECIFIC CONDUCTANCE",380,NA,"uS/cm","08-MLLL-1.8_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3201","08-MLLL-1.8",2012-07-11,"SPECIFIC CONDUCTANCE",355,NA,"uS/cm","08-MLLL-1.8_2012-07-11",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3202","08-MLLL-1.8",2013-08-20,"SPECIFIC CONDUCTANCE",358,NA,"uS/cm","08-MLLL-1.8_2013-08-20",2013,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3203","08-MLLL-1.8",2002-08-27,"SPECIFIC CONDUCTANCE",550,NA,"uS/cm","08-MLLL-1.8_2002-08-27",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3204","08-MLLL_N-0.1",2017-09-13,"SPECIFIC CONDUCTANCE",472,NA,"uS/cm","08-MLLL_N-0.1_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3205","08-MLLL_N-0.1",2002-08-27,"SPECIFIC CONDUCTANCE",560,NA,"uS/cm","08-MLLL_N-0.1_2002-08-27",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3206","08-MLLL_S-0.4",2017-09-13,"SPECIFIC CONDUCTANCE",240,NA,"uS/cm","08-MLLL_S-0.4_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3207","08-MLLL_T7-0.8",2013-08-20,"SPECIFIC CONDUCTANCE",284,NA,"uS/cm","08-MLLL_T7-0.8_2013-08-20",2013,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3208","08-MLLL_T7-0.8",2012-07-11,"SPECIFIC CONDUCTANCE",285,NA,"uS/cm","08-MLLL_T7-0.8_2012-07-11",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3209","08-MOOC-0.4",2007-09-25,"SPECIFIC CONDUCTANCE",168,NA,"uS/cm","08-MOOC-0.4_2007-09-25",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3210","08-MOOC-0.4",2012-07-10,"SPECIFIC CONDUCTANCE",147,NA,"uS/cm","08-MOOC-0.4_2012-07-10",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3211","08-MOOC-0.4",2017-09-13,"SPECIFIC CONDUCTANCE",219,NA,"uS/cm","08-MOOC-0.4_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3212","08-MOOC-0.4",2002-08-28,"SPECIFIC CONDUCTANCE",260,NA,"uS/cm","08-MOOC-0.4_2002-08-28",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3213","08-MOOS-11.4",2012-07-12,"SPECIFIC CONDUCTANCE",44,NA,"uS/cm","08-MOOS-11.4_2012-07-12",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3214","08-MOOS-16.8",2017-09-12,"SPECIFIC CONDUCTANCE",29,NA,"uS/cm","08-MOOS-16.8_2017-09-12",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3215","08-MOOS-16.8",2003-09-03,"SPECIFIC CONDUCTANCE",35,NA,"uS/cm","08-MOOS-16.8_2003-09-03",2003,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3216","08-MOOS-16.8",2008-09-30,"SPECIFIC CONDUCTANCE",46,NA,"uS/cm","08-MOOS-16.8_2008-09-30",2008,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3217","08-MOOS-16.8",2012-07-10,"SPECIFIC CONDUCTANCE",42,NA,"uS/cm","08-MOOS-16.8_2012-07-10",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3218","08-MOOS-2.5",2017-09-13,"SPECIFIC CONDUCTANCE",31,NA,"uS/cm","08-MOOS-2.5_2017-09-13",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3219","08-MOOS-2.5",2012-07-11,"SPECIFIC CONDUCTANCE",44,NA,"uS/cm","08-MOOS-2.5_2012-07-11",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3220","08-MOOS-4.9",2002-08-27,"SPECIFIC CONDUCTANCE",40,NA,"uS/cm","08-MOOS-4.9_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3221","08-MOOS_M-3.9",2017-09-12,"SPECIFIC CONDUCTANCE",46,NA,"uS/cm","08-MOOS_M-3.9_2017-09-12",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3222","08-MOOS_M-3.9",2002-08-27,"SPECIFIC CONDUCTANCE",50,NA,"uS/cm","08-MOOS_M-3.9_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3223","08-MOOS_N-1.4",2002-08-27,"SPECIFIC CONDUCTANCE",27,NA,"uS/cm","08-MOOS_N-1.4_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3224","08-MOOS_S-0.1",2007-09-25,"SPECIFIC CONDUCTANCE",17,NA,"uS/cm","08-MOOS_S-0.1_2007-09-25",2007,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3225","08-MOOS_S-0.1",2017-09-12,"SPECIFIC CONDUCTANCE",18,NA,"uS/cm","08-MOOS_S-0.1_2017-09-12",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3226","08-MOOS_S-0.1",2002-08-27,"SPECIFIC CONDUCTANCE",30,NA,"uS/cm","08-MOOS_S-0.1_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3227","08-MOOS_S-0.1",2012-07-10,"SPECIFIC CONDUCTANCE",31,NA,"uS/cm","08-MOOS_S-0.1_2012-07-10",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3228","08-MUKE-2.9",2007-09-26,"SPECIFIC CONDUCTANCE",256,NA,"uS/cm","08-MUKE-2.9_2007-09-26",2007,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3229","08-MUKE_T1-2.6",2002-08-27,"SPECIFIC CONDUCTANCE",306,NA,"uS/cm","08-MUKE_T1-2.6_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3230","08-MURM-0.5",2002-08-28,"SPECIFIC CONDUCTANCE",46,NA,"uS/cm","08-MURM-0.5_2002-08-28",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3231","08-MURM-3.4",2017-09-13,"SPECIFIC CONDUCTANCE",48,NA,"uS/cm","08-MURM-3.4_2017-09-13",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3232","08-OLMS-0.3",2007-09-26,"SPECIFIC CONDUCTANCE",212,NA,"uS/cm","08-OLMS-0.3_2007-09-26",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3233","08-OLMS-0.3",2017-09-13,"SPECIFIC CONDUCTANCE",206,NA,"uS/cm","08-OLMS-0.3_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3234","08-OTLO-0.7",2007-09-25,"SPECIFIC CONDUCTANCE",130,NA,"uS/cm","08-OTLO-0.7_2007-09-25",2007,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3235","08-OTTR-0.9",2002-08-27,"SPECIFIC CONDUCTANCE",43,NA,"uS/cm","08-OTTR-0.9_2002-08-27",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3236","08-OTTR-1.9",2012-07-11,"SPECIFIC CONDUCTANCE",52,NA,"uS/cm","08-OTTR-1.9_2012-07-11",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3237","08-OTTR-12.1",2002-08-27,"SPECIFIC CONDUCTANCE",19,NA,"uS/cm","08-OTTR-12.1_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3238","08-OTTR-12.1",2017-09-12,"SPECIFIC CONDUCTANCE",16,NA,"uS/cm","08-OTTR-12.1_2017-09-12",2017,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3239","08-PHIL-0.3",2017-09-13,"SPECIFIC CONDUCTANCE",555.5,NA,"uS/cm","08-PHIL-0.3_2017-09-13",2017,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3240","08-PHIL-3.9",2007-09-25,"SPECIFIC CONDUCTANCE",1886,NA,"uS/cm","08-PHIL-3.9_2007-09-25",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3241","08-PHIL-3.9",2002-06-12,"SPECIFIC CONDUCTANCE",715,NA,"uS/cm","08-PHIL-3.9_2002-06-12",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3242","08-PHIL-6.5",2002-06-12,"SPECIFIC CONDUCTANCE",1052,NA,"uS/cm","08-PHIL-6.5_2002-06-12",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3243","08-PINC-0.4",2008-09-30,"SPECIFIC CONDUCTANCE",29,NA,"uS/cm","08-PINC-0.4_2008-09-30",2008,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3244","08-PINC-0.4",2008-08-19,"SPECIFIC CONDUCTANCE",19,NA,"uS/cm","08-PINC-0.4_2008-08-19",2008,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3245","08-PINC-0.4",2007-09-25,"SPECIFIC CONDUCTANCE",19,NA,"uS/cm","08-PINC-0.4_2007-09-25",2007,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3246","08-PINC-0.4",2002-08-27,"SPECIFIC CONDUCTANCE",30,NA,"uS/cm","08-PINC-0.4_2002-08-27",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3247","08-PINK-0.8",2007-09-25,"SPECIFIC CONDUCTANCE",50,NA,"uS/cm","08-PINK-0.8_2007-09-25",2007,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"3248","08-RBOW-0.1",2002-08-28,"SPECIFIC CONDUCTANCE",620,NA,"uS/cm","08-RBOW-0.1_2002-08-28",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3249","08-ROAR-2.2",2012-07-12,"SPECIFIC CONDUCTANCE",328,NA,"uS/cm","08-ROAR-2.2_2012-07-12",2012,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3250","08-ROAR-2.2",2002-08-27,"SPECIFIC CONDUCTANCE",250,NA,"uS/cm","08-ROAR-2.2_2002-08-27",2002,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3251","08-ROAR-2.2",2008-09-30,"SPECIFIC CONDUCTANCE",182,NA,"uS/cm","08-ROAR-2.2_2008-09-30",2008,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"3252","08-ROAR-2.2",2007-09-26,"SPECIFIC CONDUCTANCE",180,NA,"uS/cm","08-ROAR-2.2_2007-09-26",2007,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
